"Ensembl_ID","Gene_symbol","Log_FoldChange","logCPM","PValue","FDR_adjusted_P.value","Power","BCOV"
"ENSMUSG00000027322","Siglec1",-0.598,8.343,0.0184653374948124,0.0731771278112899,0.898,0.195
"ENSMUSG00000044068","Zrsr1",-0.686,3.88,0.018484314178618,0.0732050271678655,0.597,0.219
"ENSMUSG00000022263","Trio",-0.401,6.957,0.0184853740635153,0.0732050271678655,0.796,0.13
"ENSMUSG00000038733","Wdr26",0.419,7.873,0.0184784064727655,0.0732050271678655,0.875,0.132
"ENSMUSG00000028557","Rnf11",0.452,5.479,0.0185185636603245,0.0733192803964768,0.674,0.141
"ENSMUSG00000094447","9430069I07Rik",-3.089,-1.801,0.0185381990498768,0.0733798284246472,0.377,0.863
"ENSMUSG00000031262","Cenpi",-1.157,2.16,0.0185928336490903,0.0735788531621378,0.56,0.37
"ENSMUSG00000050029","Rap2c",-0.432,5.945,0.018600057749665,0.0735902074113413,0.708,0.139
"ENSMUSG00000023439","Gnb3",2.653,-0.698,0.0186252668400212,0.0736241632180962,0.526,0.662
"ENSMUSG00000021061","Sptb",-1.185,2.389,0.0186260680410321,0.0736241632180962,0.611,0.38
"ENSMUSG00000057137","Tmem140",0.695,4.212,0.018622629365407,0.0736241632180962,0.674,0.214
"ENSMUSG00000029657","Hsph1",0.725,5.776,0.0186241661066088,0.0736241632180962,0.855,0.226
"ENSMUSG00000002799","Jag2",1.414,2.601,0.0186558911194334,0.0737248007802118,0.757,0.419
"ENSMUSG00000028277","Ube2j1",0.456,6.361,0.0186960682046432,0.0738662989296378,0.789,0.143
"ENSMUSG00000025151","Maged1",0.505,5.252,0.018727580230389,0.073973504145188,0.688,0.158
"ENSMUSG00000022514","Il1rap",-0.563,4.568,0.0187324282796524,0.0739753617830255,0.616,0.181
"ENSMUSG00000022421","Nptxr",-1.279,2.748,0.0187462892264531,0.0740128026515432,0.699,0.412
"ENSMUSG00000030057","Cnbp",-0.488,6.827,0.0187570015113551,0.0740377976031018,0.827,0.159
"ENSMUSG00000040652","Oaz2",0.549,4.724,0.0187797158496797,0.0741101444250086,0.643,0.17
"ENSMUSG00000041620","Mmp1b",3.811,-1.666,0.0188245312573749,0.0742696542580252,0.574,0.781
"ENSMUSG00000041920","Slc16a6",0.468,5.554,0.0188341091525671,0.0742900972129035,0.699,0.146
"ENSMUSG00000031691","Tnpo2",0.446,5.796,0.0188436930425956,0.0743105542669264,0.713,0.14
"ENSMUSG00000036882","Arhgap33",-1.276,2.308,0.018857869577441,0.0743339380271242,0.633,0.41
"ENSMUSG00000026393","Nek7",0.416,6.496,0.0188584206605682,0.0743339380271242,0.774,0.131
"ENSMUSG00000057098","Ebf1",-1.394,1.611,0.0188647663094815,0.0743416093977657,0.559,0.444
"ENSMUSG00000022584","Ly6c2",1.417,1.942,0.0188755890853774,0.0743509348437285,0.654,0.417
"ENSMUSG00000010517","Faf1",0.51,5.085,0.0188759326831338,0.0743509348437285,0.666,0.159
"ENSMUSG00000047417","Rexo1",-0.404,6.253,0.0188928333786445,0.074400162766799,0.723,0.13
"ENSMUSG00000028786","Tmem54",6.205,-2.228,0.0189187322184355,0.0744674439848879,0.822,0.937
"ENSMUSG00000068580","Zfyve19",-0.541,4.511,0.0189156411253228,0.0744674439848879,0.588,0.173
"ENSMUSG00000073413","Ly6g6d",6.242,-2.201,0.018934722631506,0.074512084357591,0.831,0.951
"ENSMUSG00000036959","Bcorl1",-0.853,3.399,0.0189388923136379,0.074512084357591,0.621,0.274
"ENSMUSG00000060402","Chst8",-5.514,-2.932,0.0189722470570368,0.0745912123708256,0.537,1.02
"ENSMUSG00000074749","Kiz",-0.758,3.815,0.0189709887615469,0.0745912123708256,0.632,0.244
"ENSMUSG00000031938","4931406C07Rik",0.576,5.347,0.0189700609578144,0.0745912123708256,0.753,0.18
"ENSMUSG00000031939","Taf1d",-0.698,4.126,0.018998731969125,0.074677965297575,0.643,0.225
"ENSMUSG00000030725","Lipt2",-1.886,1.105,0.0191110261284776,0.0751018882602359,0.623,0.602
"ENSMUSG00000012819","Cdh23",1.799,0.709,0.0191487582871479,0.0752326708989131,0.561,0.509
"ENSMUSG00000074385","Gm10684",6.207,-2.228,0.0191817484073028,0.0753447662916323,0.822,0.94
"ENSMUSG00000024713","Pcsk5",-2.453,-0.825,0.0192543639297298,0.0756124196338774,0.427,0.719
"ENSMUSG00000028332","Hemgn",-5.496,-2.948,0.0192675799538727,0.0756422860843414,0.53,1.024
"ENSMUSG00000026942","Traf2",0.61,4.752,0.019275398501549,0.0756422860843414,0.695,0.19
"ENSMUSG00000025364","Pa2g4",-0.421,6.469,0.0192750619849633,0.0756422860843414,0.76,0.137
"ENSMUSG00000056870","Gulp1",-2.885,-0.936,0.0192926577656088,0.0756643077621634,0.491,0.867
"ENSMUSG00000046152","Fut10",2.27,-0.397,0.0192902045161383,0.0756643077621634,0.485,0.598
"ENSMUSG00000022335","Zfat",0.888,3.304,0.0192944432564305,0.0756643077621634,0.643,0.271
"ENSMUSG00000035041","Creb3l3",3.68,-1.914,0.0193399225853577,0.075825060753451,0.481,0.828
"ENSMUSG00000028807","Zbtb8a",-1.055,2.473,0.0193909595511072,0.0760075236591531,0.566,0.34
"ENSMUSG00000046456","Tmem150b",-0.819,3.243,0.0194312914799889,0.076147950702424,0.573,0.264
"ENSMUSG00000089876","Tmem102",-2.026,-0.19,0.0194594643919231,0.0762406745408569,0.434,0.625
"ENSMUSG00000078348","Sf3b5",-0.494,4.94,0.0194681660283396,0.076257086125842,0.614,0.159
"ENSMUSG00000012017","Scarf2",-1.227,1.877,0.0194785385298607,0.0762800333899387,0.54,0.393
"ENSMUSG00000032468","Armc8",0.54,4.75,0.019552587037527,0.076552274272505,0.637,0.169
"ENSMUSG00000024406","Pou5f1",5.912,-2.433,0.0195893693268434,0.076678518157285,0.744,0.861
"ENSMUSG00000036282","Naa30",0.632,4.182,0.0196075675393952,0.076718995469918,0.619,0.196
"ENSMUSG00000014353","Tmem87b",0.613,6.695,0.0196087904742914,0.076718995469918,0.871,0.194
"ENSMUSG00000009640","Dmap1",-0.702,3.854,0.0196549318888443,0.076881722004095,0.601,0.227
"ENSMUSG00000039637","Coro7",0.423,6.973,0.019667981236073,0.0769149611032543,0.819,0.135
"ENSMUSG00000007836","Hnrnpa0",-0.5,6.903,0.0196921875270208,0.0769918058379448,0.831,0.164
"ENSMUSG00000028884","Rpa2",-0.847,3.543,0.0197107457868396,0.0770465376604244,0.637,0.275
"ENSMUSG00000042787","Exog",2.124,0.945,0.0197967608830252,0.0773543555613655,0.699,0.6
"ENSMUSG00000025037","Maoa",-0.695,4.313,0.0197986500060898,0.0773543555613655,0.666,0.227
"ENSMUSG00000054589","Gm9949",-1.854,-0.012,0.0198148434699529,0.0773890690834512,0.42,0.573
"ENSMUSG00000038037","Socs1",1.268,2.726,0.0198166943972123,0.0773890690834512,0.722,0.382
"ENSMUSG00000086860","Gm1720",6.084,-2.309,0.0198361909070665,0.0774473091376178,0.791,0.916
"ENSMUSG00000030352","Tspan9",-1.335,2.15,0.0198799854026069,0.0776003680603492,0.625,0.432
"ENSMUSG00000042814","Mcts2",-1.202,1.801,0.0198911614481783,0.0776081381092859,0.514,0.386
"ENSMUSG00000035735","Dagla",-0.683,4.118,0.0198874309850154,0.0776081381092859,0.629,0.222
"ENSMUSG00000029095","Ablim2",-1.426,1.282,0.0198970318317002,0.0776131218587418,0.512,0.454
"ENSMUSG00000037926","Ssh2",-0.398,7.102,0.0199370530164836,0.0777512859156566,0.8,0.13
"ENSMUSG00000027326","Knl1",-0.941,2.998,0.0200082725838381,0.0780005893399749,0.597,0.305
"ENSMUSG00000027951","Adar",0.449,6.131,0.0200102115509996,0.0780005893399749,0.753,0.143
"ENSMUSG00000039361","Picalm",-5.973,-2.624,0.0200545835376248,0.0781555241279481,0.656,1.231
"ENSMUSG00000003484","Cyp4f18",0.444,6.482,0.0200932407404656,0.0782881212894599,0.787,0.141
"ENSMUSG00000030604","Zfp626",-4.718,-2.69,0.0201059969578609,0.0783197640834331,0.48,0.933
"ENSMUSG00000027935","Rab13",0.996,2.938,0.0201348198219923,0.0784139629758068,0.638,0.304
"ENSMUSG00000030170","Wnt5b",-3.264,-1.151,0.0202894500641424,0.0789797574715224,0.522,0.963
"ENSMUSG00000031530","Dusp4",1.363,2.262,0.0202882423708459,0.0789797574715224,0.684,0.408
"ENSMUSG00000055762","Eef1d",-0.399,6.612,0.020317025255023,0.0790688836387332,0.753,0.131
"ENSMUSG00000029798","Herc6",0.614,4.331,0.0203414972559952,0.0791458946884196,0.628,0.192
"ENSMUSG00000054000","Tusc1",-0.765,3.675,0.0203978330289874,0.0793468191813604,0.609,0.25
"ENSMUSG00000043164","Tmem212",-4.02,-2.619,0.0204045910988912,0.0793548401355725,0.383,0.936
"ENSMUSG00000042625","Safb2",0.44,7.557,0.0204304730133272,0.0794372142151871,0.859,0.141
"ENSMUSG00000062007","Hsh2d",1.745,1.59,0.02043577241967,0.0794395404526304,0.701,0.508
"ENSMUSG00000039470","Zdhhc2",-1.796,0.976,0.0204483157237137,0.0794517450216866,0.575,0.574
"ENSMUSG00000030165","Klrd1",1.047,3.447,0.0204458533371904,0.0794517450216866,0.737,0.322
"ENSMUSG00000007817","Zmiz1",0.413,8.598,0.0205089373948035,0.079668971056871,0.888,0.133
"ENSMUSG00000022858","Tra2b",-0.429,7.515,0.0205314654077815,0.0797381527144774,0.837,0.142
"ENSMUSG00000004945","Tmem242",0.591,4.486,0.0205489264728412,0.0797876285703287,0.634,0.186
"ENSMUSG00000048087","Gm4737",0.843,3.9,0.0206412706442037,0.0801277719608898,0.707,0.263
"ENSMUSG00000021929","Kpna3",0.411,6.163,0.0206632600070187,0.0801947100593942,0.723,0.131
"ENSMUSG00000046323","Dppa3",2.333,0.006,0.0207636808183316,0.0805659422429775,0.577,0.642
"ENSMUSG00000047415","Gpr68",0.867,3.497,0.0207701557750497,0.0805725648041298,0.659,0.269
"ENSMUSG00000043461","Sptssb",6.273,-2.15,0.0207780833365799,0.0805848180448764,0.843,0.969
"ENSMUSG00000038648","Creb3l2",-0.514,5.461,0.0207980746582118,0.0806438424906981,0.702,0.169
"ENSMUSG00000034731","Dgkh",1.346,1.807,0.0208114465154252,0.0806771789900561,0.599,0.399
"ENSMUSG00000028803","Nipal3",0.515,5.232,0.0208191811441561,0.0806886520582453,0.686,0.163
"ENSMUSG00000036912","Piwil4",2.387,-0.543,0.0208468382527605,0.0807773154769884,0.487,0.621
"ENSMUSG00000024887","Asah2",1.049,3.242,0.0208582613180786,0.0808030490034141,0.709,0.323
"ENSMUSG00000099269","Calm5",-5.85,-2.748,0.0208763890613986,0.0808547381066956,0.615,1.177
"ENSMUSG00000038132","Rbm24",-4.542,-2.298,0.0208986048833799,0.080903694231238,0.515,1.136
"ENSMUSG00000000001","Gnai3",0.407,7.347,0.0208977403484653,0.080903694231238,0.832,0.131
"ENSMUSG00000021263","Degs2",-0.954,2.959,0.0209290701428937,0.0810030754179151,0.594,0.313
"ENSMUSG00000030790","Adm",1.573,1.024,0.0209479840613017,0.0810577134572649,0.539,0.459
"ENSMUSG00000097487","Ptges3l",1.531,1.024,0.0209996020994962,0.0812388453015766,0.524,0.445
"ENSMUSG00000063952","Brpf3",0.578,4.73,0.0210106081970592,0.081262819252439,0.661,0.183
"ENSMUSG00000081984","Dnajb3",-2.629,-0.546,0.0210298426262977,0.0813185997023291,0.51,0.803
"ENSMUSG00000061353","Cxcl12",-1.439,1.99,0.0210711933095196,0.0814519259441111,0.631,0.47
"ENSMUSG00000020530","Ggnbp2",-0.466,6.599,0.0210739626125964,0.0814519259441111,0.79,0.154
"ENSMUSG00000024740","Ddb1",-0.388,7.999,0.0210800187255243,0.0814567016748021,0.845,0.129
"ENSMUSG00000031555","Adam9",0.661,6.922,0.0210861731133449,0.0814618548855285,0.883,0.211
"ENSMUSG00000028669","Pithd1",-0.629,4.061,0.0210979739565935,0.0814888146099466,0.578,0.206
"ENSMUSG00000061603","Akap6",6.491,-2.015,0.0211265022831357,0.0815430871586175,0.883,1.031
"ENSMUSG00000034653","Ythdc2",0.831,3.35,0.021120308486684,0.0815430871586175,0.613,0.258
"ENSMUSG00000022562","Oplah",-0.669,4.381,0.021122339072555,0.0815430871586175,0.656,0.22
"ENSMUSG00000009739","Pou6f1",-0.756,3.961,0.021149730161936,0.081602983408624,0.645,0.249
"ENSMUSG00000074247","Dda1",-0.453,5.409,0.0211516787388906,0.081602983408624,0.642,0.149
"ENSMUSG00000101972","Hist1h3i",-2.77,-0.286,0.0211978861220583,0.0817625838143211,0.582,0.863
"ENSMUSG00000066363","Serpina3f",2.624,0.522,0.0212085530285923,0.081785059123038,0.748,0.707
"ENSMUSG00000057093","Zfp607b",-1.535,0.896,0.0212202639959287,0.081811549396122,0.478,0.494
"ENSMUSG00000017561","Crlf3",0.434,5.658,0.0212375434144696,0.0818594910168127,0.673,0.139
"ENSMUSG00000092120","Vmn2r90",6.155,-2.262,0.021263183024327,0.0819396275359358,0.807,0.945
"ENSMUSG00000023169","Slc38a1",0.443,6.648,0.0212759174029382,0.0819700073586068,0.797,0.143
"ENSMUSG00000038806","Sde2",0.42,6.252,0.0213385816979669,0.0821926951293014,0.74,0.135
"ENSMUSG00000019178","Styxl1",3.468,-1.464,0.0214886977425891,0.0827520543423588,0.546,0.769
"ENSMUSG00000035246","Pcyt1b",2.614,-0.596,0.0215024655943205,0.082786207248309,0.534,0.672
"ENSMUSG00000024032","Tff1",5.888,-2.45,0.0215111904722211,0.0828009331661941,0.734,0.879
"ENSMUSG00000025076","Casp7",-0.502,4.759,0.0215298160196622,0.0828537533819749,0.585,0.164
"ENSMUSG00000033249","Hsf4",1.385,1.451,0.0215796632364764,0.0830266733538202,0.546,0.411
"ENSMUSG00000030427","Lilra6",-1.044,2.87,0.0215965016496624,0.0830725437914853,0.619,0.344
"ENSMUSG00000038453","Srcin1",-2.821,-1.491,0.0216498366401417,0.0832587481896027,0.38,0.826
"ENSMUSG00000031668","Eif2ak3",-0.442,5.476,0.0217138023681965,0.0834857411644559,0.641,0.145
"ENSMUSG00000062691","Cebpzos",0.983,2.968,0.021724985128432,0.0835097358280809,0.632,0.304
"ENSMUSG00000028654","Mycl",-1.223,2.927,0.0217328722477322,0.0835210541828924,0.693,0.406
"ENSMUSG00000022048","Dpysl2",-0.449,5.167,0.0217685874185259,0.0836392883579469,0.599,0.147
"ENSMUSG00000040061","Plcb2",-0.392,7.952,0.021776103941713,0.083649148535364,0.84,0.131
"ENSMUSG00000001942","Siae",1.007,3.985,0.0217952666936082,0.0837037310428617,0.782,0.315
"ENSMUSG00000004865","Srpk1",-0.413,5.937,0.0218038180222735,0.0837175453170594,0.678,0.136
"ENSMUSG00000017724","Etv4",6.733,-1.788,0.0218423638473938,0.0838084160520572,0.928,1.092
"ENSMUSG00000042708","Shcbp1l",-0.92,2.918,0.0218396503334887,0.0838084160520572,0.568,0.302
"ENSMUSG00000031441","Atp11a",0.423,6.202,0.0218397215257807,0.0838084160520572,0.734,0.136
"ENSMUSG00000045114","Prrt2",2.76,-0.094,0.0218575954434796,0.0838478201597997,0.664,0.737
"ENSMUSG00000023505","Cdca3",-0.682,4.19,0.0218797273451585,0.083913670603379,0.633,0.225
"ENSMUSG00000050671","Ism2",-5.416,-2.987,0.0219051817468827,0.0839581223521255,0.511,0.999
"ENSMUSG00000037216","Lipt1",-1.915,-0.063,0.0219062233075229,0.0839581223521255,0.423,0.606
"ENSMUSG00000045216","Hs6st1",-0.423,6.56,0.0218964136605718,0.0839581223521255,0.758,0.141
"ENSMUSG00000074916","Chst14",0.95,3.058,0.0219451198921746,0.0840500081455047,0.629,0.295
"ENSMUSG00000038387","Rras",-0.654,4.005,0.0219441428886357,0.0840500081455047,0.585,0.215
"ENSMUSG00000047547","Cltb",-0.443,5.444,0.0219419797703055,0.0840500081455047,0.635,0.146
"ENSMUSG00000029545","Acads",-0.438,5.745,0.0219536316541945,0.0840635548816176,0.674,0.145
"ENSMUSG00000021133","Susd6",0.443,6.997,0.0219627259536957,0.0840793255925576,0.821,0.144
"ENSMUSG00000005237","Dnah2",1.192,2.839,0.0219840094092622,0.0841417420153368,0.703,0.367
"ENSMUSG00000033502","Cdc14a",0.79,3.939,0.0220046327977858,0.0842016043969621,0.68,0.249
"ENSMUSG00000029638","Glcci1",1.227,2.71,0.0221017664283595,0.0845350043246762,0.698,0.376
"ENSMUSG00000031885","Cbfb",-0.388,6.768,0.0220970500791998,0.0845350043246762,0.754,0.129
"ENSMUSG00000022698","Naa50",-0.387,7.567,0.0221128258296731,0.0845581649399901,0.817,0.129
"ENSMUSG00000030942","Thumpd1",-0.528,4.549,0.0221181827130053,0.0845595139104894,0.573,0.174
"ENSMUSG00000071478","Hist1h2ad",-2.894,-1.198,0.022144602747416,0.0846413701031068,0.445,0.861
"ENSMUSG00000032228","Tcf12",0.43,5.869,0.022167732001715,0.0847106140581141,0.697,0.138
"ENSMUSG00000030666","Calcb",5.914,-2.433,0.0221888393234507,0.0847721019415939,0.741,0.886
"ENSMUSG00000042198","Chchd7",-0.92,2.985,0.0221957220159664,0.0847792293457958,0.578,0.303
"ENSMUSG00000070644","Etnk2",4.586,-1.818,0.0222964029458862,0.0851272779225979,0.676,0.894
"ENSMUSG00000049300","Prmt6",-0.675,3.815,0.0222969186936571,0.0851272779225979,0.568,0.223
"ENSMUSG00000021898","Asb14",-2.871,-1.503,0.0223258000154701,0.0851995049512307,0.388,0.831
"ENSMUSG00000022228","Zscan26",-0.471,5.669,0.02232592069618,0.0851995049512307,0.69,0.156
"ENSMUSG00000036733","Rbm42",-0.419,6.149,0.0223393234472932,0.0852314038411289,0.709,0.139
"ENSMUSG00000071398","2410004P03Rik",-1.59,1.603,0.0223707519665176,0.0853294284979823,0.611,0.524
"ENSMUSG00000039942","Ptger4",0.583,6.855,0.0223751152606557,0.0853294284979823,0.86,0.189
"ENSMUSG00000019810","Fuca2",0.475,7.291,0.022397342366322,0.0853949213235805,0.849,0.154
"ENSMUSG00000041482","Piezo2",-1.628,0.646,0.0224154191455669,0.0854445641149987,0.463,0.524
"ENSMUSG00000035365","Parpbp",-1.361,1.384,0.0224321070741981,0.0854888915967071,0.499,0.444
"ENSMUSG00000013483","Card14",2.598,-0.397,0.0224375552899678,0.0854903741352596,0.57,0.677
"ENSMUSG00000039680","Mrps6",-0.724,4.089,0.0224913317072593,0.0856759520264354,0.642,0.241
"ENSMUSG00000085667","Gm12992",-1.789,0.085,0.0225273525586331,0.0857794657003443,0.414,0.569
"ENSMUSG00000048833","Slc39a9",0.475,5.208,0.0225286583488062,0.0857794657003443,0.641,0.152
"ENSMUSG00000032178","Ilf3",0.579,4.707,0.0225685842156216,0.0859121279737722,0.653,0.185
"ENSMUSG00000044667","Plppr4",2.377,0.548,0.022575801038257,0.0859202445820871,0.691,0.662
"ENSMUSG00000036241","Ube2r2",0.416,5.929,0.0225845303656247,0.085934112613899,0.689,0.135
"ENSMUSG00000031545","Gpat4",0.526,5.314,0.0226152716218632,0.0860317109109061,0.7,0.169
"ENSMUSG00000027459","Fam110a",0.919,3.407,0.0226475381631579,0.0861350663698048,0.666,0.289
"ENSMUSG00000025318","Jph3",-1.744,0.336,0.0227153862030806,0.0863736714805707,0.445,0.556
"ENSMUSG00000021266","Wars",0.443,5.526,0.0227209840410152,0.0863755204330875,0.658,0.143
"ENSMUSG00000037353","Letmd1",0.49,5.125,0.0227528972059285,0.0864773857367926,0.642,0.157
"ENSMUSG00000034867","Ankrd27",0.45,5.384,0.0227792265468503,0.0865385274704758,0.643,0.145
"ENSMUSG00000034786","Gpsm3",-0.388,6.744,0.0227745380874007,0.0865385274704758,0.749,0.13
"ENSMUSG00000030228","Pik3c2g",7.051,-1.556,0.0227850658465903,0.0865412548158423,0.961,1.17
"ENSMUSG00000087455","5330411J11Rik",5.917,-2.424,0.0228236425045476,0.0866682946161449,0.743,0.892
"ENSMUSG00000039693","Msantd3",2.953,-0.715,0.0228463002151642,0.0867348418413491,0.583,0.763
"ENSMUSG00000038319","Kcnh2",3.688,-1.676,0.0228794610209584,0.0868412246927573,0.539,0.811
"ENSMUSG00000070473","Cldn3",-1.84,0.363,0.0229330555101111,0.0870251003839789,0.475,0.594
"ENSMUSG00000046985","Tapt1",-0.844,4.447,0.022949087196412,0.087066384248983,0.74,0.284
"ENSMUSG00000000037","Scml2",2.758,-0.301,0.0229568452372863,0.087076267299588,0.62,0.741
"ENSMUSG00000037351","Actr1b",0.419,6.37,0.022997740199956,0.0872118074279301,0.746,0.136
"ENSMUSG00000036833","Pnpla7",-0.506,8.353,0.0230180922111767,0.0872694014324575,0.87,0.171
"ENSMUSG00000043542","Zc2hc1a",0.968,3.202,0.0230389366965845,0.087328836316484,0.658,0.303
"ENSMUSG00000002365","Snx9",0.402,6.157,0.0230644521143951,0.0874059456894032,0.705,0.131
"ENSMUSG00000006423","C330007P06Rik",0.473,5.237,0.0230758029735294,0.0874293539566592,0.642,0.152
"ENSMUSG00000029335","Bmp3",-2.419,-0.965,0.0231629901186134,0.0877400150245077,0.389,0.738
"ENSMUSG00000028706","Nsun4",0.833,3.288,0.0231825458618678,0.0877747389589609,0.597,0.263
"ENSMUSG00000009621","Vav2",-0.387,7.046,0.0231788953728633,0.0877747389589609,0.774,0.13
"ENSMUSG00000049755","Zfp672",-0.848,3.345,0.0231904570357585,0.0877850230712919,0.595,0.283
"ENSMUSG00000074064","Mlycd",-0.576,4.321,0.0232197346880719,0.0878564883025166,0.574,0.191
"ENSMUSG00000054455","Vapb",0.413,6.394,0.0232183780577482,0.0878564883025166,0.742,0.135
"ENSMUSG00000016619","Nup50",0.446,5.374,0.0232308949408963,0.0878790379922241,0.636,0.144
"ENSMUSG00000032431","Crtap",0.699,4.098,0.0232366614461432,0.0878811784057583,0.645,0.223
"ENSMUSG00000006373","Pgrmc1",-0.409,5.984,0.0232539189577187,0.0879267671845,0.675,0.137
"ENSMUSG00000020549","Elac2",-0.51,4.768,0.0232644376027748,0.0879468605395275,0.589,0.169
"ENSMUSG00000027296","Itpka",-1.858,0.274,0.0233224660681865,0.0881267959794758,0.465,0.596
"ENSMUSG00000067825","Pex26",1.104,2.502,0.0233223687538418,0.0881267959794758,0.608,0.342
"ENSMUSG00000031586","Rbpms",0.605,4.45,0.0233351128172213,0.0881548706428359,0.632,0.194
"ENSMUSG00000057286","St6galnac2",-1.76,0.12,0.0233424360462658,0.0881628261756369,0.411,0.563
"ENSMUSG00000030579","Tyrobp",0.437,8.604,0.0233542621320186,0.0881877813423128,0.882,0.143
"ENSMUSG00000018570","2810408A11Rik",-1.656,1.086,0.0233792490161995,0.0882624106067334,0.545,0.543
"ENSMUSG00000031986","Sprtn",-0.588,4.287,0.0234119218821683,0.0883660165210809,0.577,0.196
"ENSMUSG00000029022","Miip",-0.477,4.95,0.0234410983827713,0.0884366332824447,0.587,0.159
"ENSMUSG00000020321","Mdh1",-0.401,6.892,0.0234406836536475,0.0884366332824447,0.768,0.135
"ENSMUSG00000029381","Shroom3",-1.406,1.302,0.0234525358623884,0.0884600337059462,0.499,0.463
"ENSMUSG00000051331","Cacna1c",-2.564,-0.289,0.023504775129499,0.0886372885825203,0.535,0.812
"ENSMUSG00000047766","Lrrc49",1.143,2.544,0.0235223090746252,0.0886836186396734,0.632,0.354
"ENSMUSG00000055436","Srsf11",-0.379,7.636,0.0235291412434091,0.088689589277521,0.811,0.128
"ENSMUSG00000021361","Tmem14c",-0.382,6.977,0.0235739105494734,0.0888385237433098,0.764,0.128
"ENSMUSG00000025007","Aldh18a1",-0.518,5.065,0.0236338784795838,0.0890446551946503,0.64,0.173
"ENSMUSG00000055200","Sertad3",-1.166,1.986,0.0236440977648037,0.0890633000511931,0.522,0.387
"ENSMUSG00000032473","Cldn18",-1.143,2.295,0.0236661939263514,0.0891266648022034,0.564,0.381
"ENSMUSG00000021253","Tgfb3",1.786,1.645,0.0237036637828342,0.0892478856065803,0.712,0.534
"ENSMUSG00000086763","Plxna4os1",1.378,1.469,0.0237366271697834,0.0893520886422366,0.544,0.414
"ENSMUSG00000062198","2700097O09Rik",-1.074,2.28,0.0237551857156789,0.0894020330119246,0.531,0.357
"ENSMUSG00000032485","Scap",-0.387,6.367,0.0237804277399422,0.089477102638509,0.702,0.13
"ENSMUSG00000075225","Ccdc162",-1.868,-0.409,0.0237953250089128,0.0895132239538307,0.353,0.586
"ENSMUSG00000079834","Tmlhe",1.15,2.412,0.0238113903476778,0.0895537222557443,0.612,0.357
"ENSMUSG00000036054","Sugp2",-0.518,4.91,0.0238206070081685,0.0895684506506522,0.617,0.173
"ENSMUSG00000031292","Cdkl5",-2.6,-0.19,0.0238431734607138,0.089613421961553,0.557,0.833
