"Ensembl_ID","Gene_symbol","Log_FoldChange","logCPM","PValue","FDR_adjusted_P.value","Power","BCOV"
"ENSMUSG00000041445","Mmrn2",-3.434,3.985,1.42654125803513e-20,1.02824188138691e-18,1,0.278
"ENSMUSG00000034855","Cxcl10",2.796,5.848,1.51900484348447e-20,1.09056142201786e-18,1,0.237
"ENSMUSG00000026981","Il1rn",3.356,9.576,1.7098874663799e-20,1.22277149367419e-18,1,0.279
"ENSMUSG00000028369","Svep1",-2.89,4.386,1.72495597789936e-20,1.22870981892408e-18,1,0.241
"ENSMUSG00000058952","Cfi",4.553,1.931,1.7629337727973e-20,1.25085660348008e-18,1,0.327
"ENSMUSG00000024168","Tmem204",-2.864,4.924,1.85542889718361e-20,1.31136227581491e-18,1,0.241
"ENSMUSG00000026712","Mrc1",2.586,7.17,1.94572682888037e-20,1.36985202014663e-18,1,0.223
"ENSMUSG00000054676","1600014C10Rik",2.004,5.991,2.03077963800729e-20,1.42421163493299e-18,1,0.175
"ENSMUSG00000102918","Pcdhgc3",-2.31,5.51,2.07903407093151e-20,1.4524451870923e-18,1,0.2
"ENSMUSG00000029646","Cdx2",6.387,1.183,2.32654224759176e-20,1.61913078104432e-18,1,0.382
"ENSMUSG00000048779","P2ry6",2.451,4.203,2.79878671591472e-20,1.94034969114027e-18,1,0.208
"ENSMUSG00000033278","Ptprm",-2.053,5.166,3.21033441187001e-20,2.21720586529304e-18,1,0.179
"ENSMUSG00000037852","Cpe",2.432,5.885,3.85294236102618e-20,2.65094110021513e-18,1,0.212
"ENSMUSG00000028024","Enpep",-3.62,5.8,4.33974529544059e-20,2.97460881307105e-18,1,0.299
"ENSMUSG00000034652","Cd300a",2.047,6.201,4.84201932103529e-20,3.30640747922124e-18,1,0.181
"ENSMUSG00000037902","Sirpa",2.371,8.112,5.2148198891445e-20,3.54764001746894e-18,1,0.208
"ENSMUSG00000058099","Nfam1",1.918,6.617,5.49507523191423e-20,3.72434875046605e-18,1,0.171
"ENSMUSG00000079293","Clec7a",2.712,8.777,6.19564300072671e-20,4.18355611394796e-18,1,0.236
"ENSMUSG00000028517","Plpp3",-2.34,6.081,6.60514745971259e-20,4.44355179474887e-18,1,0.206
"ENSMUSG00000022687","Boc",-3.091,4.302,6.64596220139214e-20,4.44685393005843e-18,1,0.259
"ENSMUSG00000020154","Ptprb",-3.154,7.653,6.65901931829934e-20,4.44685393005843e-18,1,0.269
"ENSMUSG00000022226","Mcpt2",10.219,2.985,7.2615280943e-20,4.8314430880903e-18,1,0.547
"ENSMUSG00000053964","Lgals4",2.238,5.539,7.52389099748327e-20,4.98773562329511e-18,1,0.197
"ENSMUSG00000044349","Snhg11",-2.727,4.472,7.60862922709979e-20,5.02556877385602e-18,1,0.233
"ENSMUSG00000043461","Sptssb",5.037,1.789,9.16564785291092e-20,6.03205897102442e-18,1,0.359
"ENSMUSG00000037138","Aff3",-1.806,6.055,9.34193886307834e-20,6.12588366458321e-18,1,0.162
"ENSMUSG00000024621","Csf1r",2.274,7.959,9.48438353738345e-20,6.19691879759112e-18,1,0.202
"ENSMUSG00000007097","Atp1a2",-3.98,5.319,1.13629223529975e-19,7.39771045232425e-18,1,0.326
"ENSMUSG00000073490","Ifi207",2.212,5.895,1.30440776011728e-19,8.46187948384651e-18,1,0.197
"ENSMUSG00000028003","Lrat",-4.209,3.314,1.36710785165124e-19,8.83706299551354e-18,1,0.332
"ENSMUSG00000038776","Ephx1",-1.657,6.172,1.40475678539589e-19,9.04822774820248e-18,1,0.15
"ENSMUSG00000040488","Ltbp4",-3.199,8.293,1.43482738940863e-19,9.20925961173794e-18,1,0.275
"ENSMUSG00000030701","Plekhb1",-2.97,4.046,2.00210856556333e-19,1.2805035205948e-17,1,0.253
"ENSMUSG00000086564","Cd101",2.912,5.792,2.02182074144169e-19,1.28857375254551e-17,1,0.253
"ENSMUSG00000027217","Tspan18",-2.538,5.099,2.14332504293571e-19,1.35649324320154e-17,1,0.224
"ENSMUSG00000057098","Ebf1",-2.082,6.167,2.14281987852141e-19,1.35649324320154e-17,1,0.187
"ENSMUSG00000031443","F7",3.219,6.041,2.68570974020496e-19,1.6938622125376e-17,1,0.278
"ENSMUSG00000010307","Tmem86a",2.127,4.413,2.79436836812541e-19,1.75629436119827e-17,1,0.188
"ENSMUSG00000056749","Nfil3",1.845,6.724,2.80763979646513e-19,1.75855066424113e-17,1,0.168
"ENSMUSG00000001128","Cfp",1.818,6.36,3.27822879668531e-19,2.04624563103065e-17,1,0.166
"ENSMUSG00000022032","Scara5",-3.434,4.929,3.51968552939051e-19,2.18943725876196e-17,1,0.292
"ENSMUSG00000034708","Grn",1.898,8.564,4.65761897474788e-19,2.88740583813381e-17,1,0.174
"ENSMUSG00000074743","Thbd",-2.617,7.106,4.90577113163228e-19,3.03089887193771e-17,1,0.234
"ENSMUSG00000061808","Ttr",7.962,0.778,5.17988276525638e-19,3.18940306942769e-17,1,0.418
"ENSMUSG00000067006","Serpinb5",7.412,0.723,5.36265948349714e-19,3.29078874521088e-17,1,0.414
"ENSMUSG00000057163","Prss2",5.083,1.523,5.50720831521019e-19,3.36811218308006e-17,1,0.364
"ENSMUSG00000046245","Pilra",2.534,5.978,5.84758862419754e-19,3.56428187147397e-17,1,0.227
"ENSMUSG00000021190","Lgmn",1.896,7.887,6.73625988708207e-19,4.09222155815915e-17,1,0.175
"ENSMUSG00000043496","Tril",-4.158,2.526,7.18591157988546e-19,4.35082993123465e-17,1,0.33
"ENSMUSG00000074183","Gsta1",5.939,1.7,1.02792413774252e-18,6.20306114217777e-17,1,0.414
"ENSMUSG00000032827","Ppp1r9a",-3.129,4.98,1.09213886392973e-18,6.5687451405363e-17,1,0.274
"ENSMUSG00000023122","Sult1c2",6.195,1.191,1.1458981153392e-18,6.8693377448915e-17,1,0.406
"ENSMUSG00000019278","Dpep1",-4.239,5.096,1.16914273923507e-18,6.98562786692952e-17,1,0.353
"ENSMUSG00000026193","Fn1",2.736,10.026,1.19560317478437e-18,7.12030690714205e-17,1,0.246
"ENSMUSG00000063564","Col23a1",-3.259,3.949,1.22537720614482e-18,7.2737750236649e-17,1,0.281
"ENSMUSG00000025789","St8sia2",-5.67,3.371,1.25387370171423e-18,7.41868466382323e-17,1,0.43
"ENSMUSG00000026185","Igfbp5",-2.431,6.496,1.26446487927865e-18,7.45705846338225e-17,1,0.221
"ENSMUSG00000071714","Csf2rb2",2.262,7.203,1.53896584205525e-18,9.04652930585489e-17,1,0.208
"ENSMUSG00000029644","Pdx1",7.507,1.116,1.61204048563932e-18,9.44551721972667e-17,1,0.437
"ENSMUSG00000018102","Hist1h2bc",1.691,5.406,1.67249691708084e-18,9.7682424443268e-17,1,0.157
"ENSMUSG00000037712","Fermt2",-1.688,5.464,1.79166443519077e-18,1.04307028207709e-16,1,0.157
"ENSMUSG00000050069","Grem2",-3.703,5.012,1.84789253286975e-18,1.07236805006537e-16,1,0.318
"ENSMUSG00000071713","Csf2rb",2.147,8.419,2.67323931474974e-18,1.5463923220737e-16,1,0.2
"ENSMUSG00000034854","Mfsd12",2.18,5.741,3.01989929196144e-18,1.74137938854564e-16,1,0.202
"ENSMUSG00000003541","Ier3",2.381,7.758,3.60051202197827e-18,2.06961077111435e-16,1,0.22
"ENSMUSG00000004207","Psap",2.18,11.67,3.62087394848029e-18,2.07474935016391e-16,1,0.204
"ENSMUSG00000024661","Fth1",2.024,11.924,3.78839436594751e-18,2.16391180072549e-16,1,0.19
"ENSMUSG00000034947","Tmem106a",2.48,5.237,3.84860881950917e-18,2.19141475227475e-16,1,0.227
"ENSMUSG00000022305","Lrp12",2.837,5.496,4.3208934428295e-18,2.45264714048609e-16,1,0.257
"ENSMUSG00000053897","Slc39a8",-2.644,5.146,4.78759512858123e-18,2.70909276995481e-16,1,0.242
"ENSMUSG00000005413","Hmox1",2.45,7.257,4.81175074512233e-18,2.71430560665845e-16,1,0.227
"ENSMUSG00000021904","Sema3g",-3.121,5.909,5.35770618354843e-18,3.01292183027782e-16,1,0.281
"ENSMUSG00000072620","Slfn2",2.094,8.3,6.21700709103859e-18,3.48536162967978e-16,1,0.197
"ENSMUSG00000043631","Ecm2",-3.39,3.852,7.51781863675883e-18,4.20165100671038e-16,1,0.297
"ENSMUSG00000062609","Kcnj15",-2.929,4.825,7.65968668258626e-18,4.26780824854285e-16,1,0.265
"ENSMUSG00000020486","Sept4",-2.049,4.701,7.92497391289475e-18,4.40211700776209e-16,1,0.191
"ENSMUSG00000022150","Dab2",2.276,6.795,8.46195566809616e-18,4.68606593766155e-16,1,0.214
"ENSMUSG00000022667","Cd200r1",2.432,4.38,1.03466815933961e-17,5.71237460372178e-16,1,0.224
"ENSMUSG00000029377","Ereg",4.996,4.315,1.09057226452517e-17,6.00277412510159e-16,1,0.409
"ENSMUSG00000059588","Calcrl",-2.409,6.975,1.15393517183278e-17,6.33234998826909e-16,1,0.226
"ENSMUSG00000020950","Foxg1",5.725,1.405,1.34464434472768e-17,7.35666261374507e-16,1,0.408
"ENSMUSG00000030772","Dkk3",-2.424,5.169,1.51017266953196e-17,8.23747038119478e-16,1,0.227
"ENSMUSG00000044103","Il1f9",2.697,5.949,1.68250511619052e-17,9.15000686541457e-16,1,0.251
"ENSMUSG00000038009","Dnajc22",5.225,1.505,1.84960454546691e-17,1.00287214817495e-15,1,0.388
"ENSMUSG00000030352","Tspan9",-1.923,5.733,1.94373203263415e-17,1.0507722809752e-15,1,0.184
"ENSMUSG00000020758","Itgb4",2.249,4.547,1.94996392872035e-17,1.05101319885093e-15,1,0.21
"ENSMUSG00000015652","Steap1",5.018,1.673,2.20681168383355e-17,1.18593276405777e-15,1,0.384
"ENSMUSG00000002289","Angptl4",2.273,4.738,2.23159804255566e-17,1.19571524616463e-15,1,0.214
"ENSMUSG00000025804","Ccr1",2.228,7.879,2.30502065601785e-17,1.23142338811495e-15,1,0.213
"ENSMUSG00000028476","Reck",-2.381,4.198,2.68286917322355e-17,1.42908022470477e-15,1,0.221
"ENSMUSG00000031451","Gas6",-2.346,6.87,2.80003187416721e-17,1.48712803983548e-15,1,0.223
"ENSMUSG00000051314","Ffar2",3.424,3.382,2.84769361324898e-17,1.50803226796077e-15,1,0.303
"ENSMUSG00000075705","Msrb1",1.985,7.347,2.90154785561536e-17,1.53208474562202e-15,1,0.192
"ENSMUSG00000020889","Nr1d1",-2.025,6.386,2.93693840242245e-17,1.54627678671308e-15,1,0.195
"ENSMUSG00000017057","Il13ra1",1.694,5.952,2.98413585868862e-17,1.56658507911041e-15,1,0.164
"ENSMUSG00000044165","Bcl2l15",4.957,1.41,3.07085263776177e-17,1.60746303493674e-15,1,0.378
"ENSMUSG00000026768","Itga8",-3.179,5.297,3.22064271343188e-17,1.68102742088438e-15,1,0.291
"ENSMUSG00000009633","G0s2",2.601,7.915,3.41329787696623e-17,1.77647973172534e-15,1,0.246
"ENSMUSG00000046223","Plaur",2.098,7.766,3.52954830968543e-17,1.83173472848932e-15,1,0.202
"ENSMUSG00000021986","Amer2",4.852,2.324,3.77714210073999e-17,1.95464413441143e-15,1,0.391
"ENSMUSG00000060445","Sycp2",2.797,3.735,3.88131789550906e-17,2.00284824585303e-15,1,0.256
"ENSMUSG00000025950","Idh1",1.881,6.089,4.416175014217e-17,2.27239101864695e-15,1,0.183
"ENSMUSG00000009281","Rarres2",-3.071,3.286,4.63731254971443e-17,2.37943912861618e-15,1,0.277
"ENSMUSG00000030587","2200002D01Rik",3.163,3.446,4.751001888547e-17,2.4309069944667e-15,1,0.285
"ENSMUSG00000056492","Adgrf5",-2.347,8.319,5.09701434123278e-17,2.6006227105099e-15,1,0.226
"ENSMUSG00000004631","Sgce",-2.679,3.851,5.24031990576574e-17,2.66625128202602e-15,1,0.248
"ENSMUSG00000031504","Rab20",2.34,6.213,5.41680566989833e-17,2.74834799407914e-15,1,0.224
"ENSMUSG00000021876","Rnase4",-2.03,7.326,5.51746521227126e-17,2.79162223163496e-15,1,0.197
"ENSMUSG00000024029","Tff3",6.833,0.435,5.80424940010963e-17,2.92856628065532e-15,1,0.425
"ENSMUSG00000016256","Ctsz",1.975,8.635,6.01765926876038e-17,3.02783276891312e-15,1,0.193
"ENSMUSG00000030849","Fgfr2",-3.504,6,6.35710040323482e-17,3.18978927415352e-15,1,0.321
"ENSMUSG00000001497","Pax9",5.361,0.902,6.60626110361259e-17,3.30567842110245e-15,1,0.384
"ENSMUSG00000048612","Myof",1.924,7.695,6.67328321763965e-17,3.3300416583848e-15,1,0.188
"ENSMUSG00000027380","Acoxl",-4.046,5.124,6.72448001983489e-17,3.34639602959674e-15,1,0.359
"ENSMUSG00000040562","Gstm2",-1.989,4.609,7.04015378860585e-17,3.49391676000647e-15,1,0.191
"ENSMUSG00000032531","Amotl2",-1.707,5.261,7.25529019987357e-17,3.59087441935977e-15,1,0.166
"ENSMUSG00000042659","Arrdc4",1.73,5.282,7.48705030228891e-17,3.69551037203195e-15,1,0.169
"ENSMUSG00000000957","Mmp14",2.034,6.396,7.75751092782411e-17,3.81862949845521e-15,1,0.198
"ENSMUSG00000033386","Frrs1",2.654,3.341,7.91513873428266e-17,3.8856913505273e-15,1,0.245
"ENSMUSG00000062070","Pgk1",1.585,7.191,1.07235411545994e-16,5.25019950221412e-15,1,0.157
"ENSMUSG00000021069","Pygl",2.215,7.011,1.16657789712269e-16,5.69616153853135e-15,1,0.216
"ENSMUSG00000030739","Myh14",-2.129,5.972,1.23911535805877e-16,6.03412637098648e-15,1,0.208
"ENSMUSG00000003949","Hlf",-2.829,3.933,1.40747209449723e-16,6.83564789423733e-15,1,0.265
"ENSMUSG00000026814","Eng",-2.638,7.057,1.50792603876215e-16,7.3039916181535e-15,1,0.254
"ENSMUSG00000028713","Cyp4b1",-2.852,5.73,1.53799121401047e-16,7.42980649236335e-15,1,0.272
"ENSMUSG00000053158","Fes",1.59,5.676,1.55854136892996e-16,7.50911019237234e-15,1,0.158
"ENSMUSG00000038332","Sesn1",-1.702,6.959,1.57775604320425e-16,7.58157692295291e-15,1,0.17
"ENSMUSG00000052212","Cd177",3.363,5.187,1.64154689102193e-16,7.8672975536998e-15,1,0.312
"ENSMUSG00000098207","Arl14",9.461,0.466,1.68622764755298e-16,8.06016815530322e-15,1,0.463
"ENSMUSG00000019899","Lama2",-3.761,5.555,1.73838084096357e-16,8.28765081240479e-15,1,0.344
"ENSMUSG00000000530","Acvrl1",-2.154,6.98,1.7658800507898e-16,8.39671341427902e-15,1,0.212
"ENSMUSG00000051041","Olfml1",-3.867,2.547,1.79596700705069e-16,8.51747903813804e-15,1,0.337
"ENSMUSG00000020183","Cpm",-2.587,6.692,1.88034370253866e-16,8.89441745127921e-15,1,0.25
"ENSMUSG00000062515","Fabp4",2.588,4.745,1.92100727579385e-16,9.06316263831675e-15,1,0.248
"ENSMUSG00000024736","Tmem132a",1.627,5.459,2.03822315785456e-16,9.59126565784201e-15,1,0.162
"ENSMUSG00000022824","Muc13",3.853,2.015,2.0996107380789e-16,9.85460709210987e-15,1,0.331
"ENSMUSG00000042428","Mgat3",3.374,3.791,2.11356451681348e-16,9.89453244417529e-15,1,0.311
"ENSMUSG00000030249","Abcc9",-3.626,4.751,2.13853139254607e-16,9.98567717588865e-15,1,0.333
"ENSMUSG00000002997","Prkar2b",2.124,4.919,2.17463881596372e-16,1.01282408854269e-14,1,0.208
"ENSMUSG00000075254","Heg1",-1.814,6.714,2.31483802015474e-16,1.07536362654963e-14,1,0.181
"ENSMUSG00000039782","Cpeb2",2.029,6.445,2.48077847933606e-16,1.14951174231276e-14,1,0.201
"ENSMUSG00000047592","Nxpe5",3.744,2.187,2.50115153816308e-16,1.1560029653739e-14,1,0.326
"ENSMUSG00000058715","Fcer1g",1.783,7.736,2.55224069862182e-16,1.17662182867428e-14,1,0.179
"ENSMUSG00000039115","Itga9",-2.462,5.532,2.69918529008435e-16,1.24121523060993e-14,1,0.24
"ENSMUSG00000026073","Il1r2",2.429,9.526,3.23755847772193e-16,1.4850255603369e-14,1,0.239
"ENSMUSG00000008206","Cers4",-1.481,5.678,3.38466747229511e-16,1.54859193870953e-14,1,0.149
"ENSMUSG00000026343","Gpr39",3.343,2.733,3.52127378432067e-16,1.60704565372866e-14,1,0.304
"ENSMUSG00000019122","Ccl9",2.279,7.06,3.6197794302327e-16,1.64786149300117e-14,1,0.226
"ENSMUSG00000024672","Ms4a7",3.021,4.753,3.6331025324957e-16,1.6497918600063e-14,1,0.287
"ENSMUSG00000031652","N4bp1",2.014,7.263,3.7774103687181e-16,1.71104443734153e-14,1,0.201
"ENSMUSG00000032226","Gcnt3",5.948,1.383,3.93383755824524e-16,1.77746829373051e-14,1,0.438
"ENSMUSG00000031937","Vstm5",6.215,1.26,3.96899576613101e-16,1.78890419593061e-14,1,0.445
"ENSMUSG00000021186","Fbln5",-2.626,4.264,4.01005946175184e-16,1.80293861542724e-14,1,0.253
"ENSMUSG00000032179","Bmp5",-3.151,4.651,4.08387400099175e-16,1.83159228034603e-14,1,0.298
"ENSMUSG00000040722","Scamp5",2.669,3.343,4.7816849600505e-16,2.13927402991028e-14,1,0.253
"ENSMUSG00000025534","Gusb",1.743,6.009,5.03985533912675e-16,2.24923666781077e-14,1,0.176
"ENSMUSG00000024388","Myo7b",6.155,1.175,5.40824181052077e-16,2.40772804525243e-14,1,0.442
"ENSMUSG00000040181","Fmo1",-2.048,6.798,5.55348299667055e-16,2.4663438912353e-14,1,0.206
"ENSMUSG00000030789","Itgax",2.024,8.645,5.56711269822484e-16,2.46636670855015e-14,1,0.204
"ENSMUSG00000095028","Sirpb1b",2.19,5.113,6.73089110087782e-16,2.97469357558017e-14,1,0.218
"ENSMUSG00000066438","Plekhd1",-2.942,3.239,7.08393140166412e-16,3.12311965970454e-14,1,0.277
"ENSMUSG00000042436","Mfap4",-2.451,6.532,7.3900920161488e-16,3.25020899228394e-14,1,0.243
"ENSMUSG00000022057","Adamdec1",3.154,3.424,7.42598117785188e-16,3.258104398901e-14,1,0.297
"ENSMUSG00000022548","Apod",-3.811,3.051,7.55356972054187e-16,3.30609735913066e-14,1,0.345
"ENSMUSG00000026888","Grb14",-2.347,4.093,7.75517696375014e-16,3.38617871080667e-14,1,0.229
"ENSMUSG00000024121","Atp6v0c",1.579,8.795,8.00733580397019e-16,3.48789562453992e-14,1,0.162
"ENSMUSG00000020566","Atp6v1c2",-3.865,4.532,8.24582517766386e-16,3.5831858499303e-14,1,0.357
"ENSMUSG00000071984","Fndc1",-2.827,5.114,8.35797727584506e-16,3.6192719617856e-14,1,0.275
"ENSMUSG00000029364","Wsb2",1.494,6.288,8.36871957691011e-16,3.6192719617856e-14,1,0.153
"ENSMUSG00000038587","Akap12",-2.793,4.291,8.66612902616752e-16,3.7389921052567e-14,1,0.27
"ENSMUSG00000036570","Fxyd1",-9.108,0.148,9.53564374577631e-16,4.09469108742981e-14,1,0.447
"ENSMUSG00000024781","Lipa",2.418,7.631,9.52422016121652e-16,4.09469108742981e-14,1,0.242
"ENSMUSG00000029657","Hsph1",-1.879,7.482,9.76419697534818e-16,4.18294513821284e-14,1,0.192
"ENSMUSG00000070524","Fcrlb",4.053,2.128,9.87728256538254e-16,4.2214343651202e-14,1,0.355
"ENSMUSG00000020717","Pecam1",-1.876,7.621,1.01606176471036e-15,4.33233471694812e-14,1,0.191
"ENSMUSG00000024953","Prdx5",1.693,7.327,1.16286609410747e-15,4.94667441062486e-14,1,0.174
"ENSMUSG00000038296","Galnt18",-2.533,4.249,1.26352216835667e-15,5.36229361355852e-14,1,0.249
"ENSMUSG00000053040","Aph1c",1.832,4.406,1.27435203732611e-15,5.3956481132847e-14,1,0.184
"ENSMUSG00000042759","Apobr",1.47,6.529,1.31220398883534e-15,5.54299377981516e-14,1,0.152
"ENSMUSG00000026285","Pdcd1",3.319,4.235,1.41560101569172e-15,5.96588790000565e-14,1,0.317
"ENSMUSG00000032013","Trim29",2.513,4.374,1.42646642102957e-15,5.99776297953267e-14,1,0.248
"ENSMUSG00000024397","Aif1",2.097,4.145,1.48832568945358e-15,6.24340596379556e-14,1,0.209
"ENSMUSG00000059049","Frem1",-3.324,2.39,1.5967969736731e-15,6.68300005294887e-14,1,0.305
"ENSMUSG00000013974","Mcemp1",2.17,6.107,1.63208688638815e-15,6.81499452973663e-14,1,0.22
"ENSMUSG00000026956","Uap1l1",1.505,5.713,1.68918190285699e-15,7.0372247897923e-14,1,0.155
"ENSMUSG00000059182","Skap2",1.5,5.867,1.75509496762121e-15,7.29509038715597e-14,1,0.155
"ENSMUSG00000073489","Ifi204",1.91,4.744,1.8577342161442e-15,7.70408317398248e-14,1,0.194
"ENSMUSG00000000628","Hk2",2.239,6.724,1.92456808146547e-15,7.96306483638696e-14,1,0.228
"ENSMUSG00000021665","Hexb",1.486,7.51,1.93613493347367e-15,7.99271702991265e-14,1,0.155
"ENSMUSG00000032454","Rbp2",5.871,1.598,1.94377110003238e-15,8.00604495714015e-14,1,0.46
"ENSMUSG00000046727","Cystm1",1.879,5.274,2.14353124423662e-15,8.80884649780859e-14,1,0.192
"ENSMUSG00000039126","Prune2",2.823,3.765,2.22719580280058e-15,9.13200554448526e-14,1,0.275
"ENSMUSG00000038034","Igsf8",1.605,6.063,2.23775560349382e-15,9.15463801393283e-14,1,0.166
"ENSMUSG00000059326","Csf2ra",1.63,7.844,2.43660133917342e-15,9.94571387072946e-14,1,0.17
"ENSMUSG00000029086","Prom1",2.567,3.835,2.5388009262258e-15,1.03396367766739e-13,1,0.254
"ENSMUSG00000048234","Rnf149",1.724,7.649,2.59869187250375e-15,1.05598745351584e-13,1,0.179
"ENSMUSG00000062585","Cnr2",-1.661,6.223,2.60574854606087e-15,1.05649144175557e-13,1,0.172
"ENSMUSG00000015950","Ncf1",2.013,8.646,2.71865267313647e-15,1.09981307694545e-13,1,0.208
"ENSMUSG00000022371","Col14a1",-2.795,6.884,2.77490308519699e-15,1.12007421421151e-13,1,0.28
"ENSMUSG00000018585","Atox1",1.447,5.972,2.83850137753126e-15,1.14320485635206e-13,1,0.151
"ENSMUSG00000059901","Adamts14",-1.59,5.683,3.09579247446491e-15,1.24407023243762e-13,1,0.165
"ENSMUSG00000040289","Hey1",-2.502,4.263,3.24226479873713e-15,1.30005513916691e-13,1,0.25
"ENSMUSG00000032122","Slc37a2",1.779,5.195,3.47668209143533e-15,1.3909791521769e-13,1,0.184
"ENSMUSG00000030134","Rasgef1a",-2.257,4.477,3.75662450768179e-15,1.49967752873697e-13,1,0.228
"ENSMUSG00000004609","Cd33",2.564,4.69,3.99484327759942e-15,1.58779722744674e-13,1,0.258
"ENSMUSG00000062593","Lilr4b",2.13,9.257,3.99421081808981e-15,1.58779722744674e-13,1,0.22
"ENSMUSG00000035459","Stab2",-2.728,3.714,4.14911006222823e-15,1.64551168494134e-13,1,0.269
"ENSMUSG00000019139","Isyna1",1.805,4.754,4.22574506671373e-15,1.67225345080149e-13,1,0.186
"ENSMUSG00000003352","Cacnb3",1.561,5.21,4.35513756934167e-15,1.71971127846787e-13,1,0.162
"ENSMUSG00000036834","Plch1",3.855,2.411,4.40654485860292e-15,1.73623602628337e-13,1,0.355
"ENSMUSG00000032046","Abhd12",1.645,6.768,4.49670343870817e-15,1.76792470261245e-13,1,0.173
"ENSMUSG00000028357","Kif12",6.176,0.81,4.60470057872674e-15,1.80647475835837e-13,1,0.45
"ENSMUSG00000060216","Arrb2",1.627,7.601,5.08553214125472e-15,1.99081047012394e-13,1,0.171
"ENSMUSG00000072721","Klra14-ps",-9.038,0.09,5.31773917059162e-15,2.07723471601347e-13,1,0.46
"ENSMUSG00000025351","Cd63",1.939,7.836,5.87896193915551e-15,2.29153357645538e-13,1,0.203
"ENSMUSG00000026358","Rgs1",1.507,9.441,6.02978953202134e-15,2.34529115759391e-13,1,0.16
"ENSMUSG00000034957","Cebpa",2.195,5.103,6.42477115853383e-15,2.49357998554719e-13,1,0.226
"ENSMUSG00000048337","Npy4r",5.717,0.519,6.8289695007815e-15,2.6448060130532e-13,1,0.413
"ENSMUSG00000027698","Nceh1",1.883,6.138,6.95510787057712e-15,2.68792722045027e-13,1,0.197
"ENSMUSG00000055541","Lair1",1.967,4.828,7.27407948451914e-15,2.8052309927135e-13,1,0.204
"ENSMUSG00000074570","Cass4",1.886,5.604,7.48746539111461e-15,2.88140511364843e-13,1,0.197
"ENSMUSG00000074934","Grem1",4.602,2.848,7.80341790106605e-15,2.99664445570748e-13,1,0.416
"ENSMUSG00000036446","Lum",-3.323,4.777,7.97792585688074e-15,3.05719504777177e-13,1,0.328
"ENSMUSG00000022227","Mcpt1",8.067,0.879,8.24543492886642e-15,3.15305431679852e-13,1,0.515
"ENSMUSG00000022836","Mylk",-2.073,6.461,8.43114779144572e-15,3.21729765722311e-13,1,0.217
"ENSMUSG00000031626","Sorbs2",3.193,3.479,8.96456862179221e-15,3.41367766134662e-13,1,0.313
"ENSMUSG00000041707","1810011H11Rik",2.887,3.773,9.03617336252751e-15,3.43374587776045e-13,1,0.288
"ENSMUSG00000053797","Krt16",9.263,0.255,9.1341001718132e-15,3.46371180628006e-13,1,0.487
"ENSMUSG00000053338","Tarm1",5.195,1.35,9.4951502614318e-15,3.59312311143015e-13,1,0.432
"ENSMUSG00000089727","Klra8",-1.768,5.235,9.59477670236166e-15,3.62327492768601e-13,1,0.186
"ENSMUSG00000029484","Anxa3",1.665,6.648,9.78360121549676e-15,3.68691561158264e-13,1,0.177
"ENSMUSG00000017631","Abr",1.479,7.654,1.06928476899311e-14,4.02121916024655e-13,1,0.158
"ENSMUSG00000021720","Rnf180",3,2.839,1.09075160445431e-14,4.0934735833281e-13,1,0.293
"ENSMUSG00000031871","Cdh5",-2.691,7.297,1.19034471818367e-14,4.45802504352333e-13,1,0.277
"ENSMUSG00000047104","Pbp2",5.638,0.681,1.21973262023382e-14,4.55868792467635e-13,1,0.434
"ENSMUSG00000033777","Tlr13",2.528,6.478,1.26118383750377e-14,4.70393084690319e-13,1,0.262
"ENSMUSG00000029417","Cxcl9",3.534,3.293,1.46264338558039e-14,5.44415050321357e-13,1,0.343
"ENSMUSG00000101389","Ms4a4a",2.872,3.547,1.54834922880119e-14,5.75137329078625e-13,1,0.288
"ENSMUSG00000026821","Ralgds",1.528,7.153,1.73333267045574e-14,6.42535808697105e-13,1,0.165
"ENSMUSG00000028600","Podn",-2.958,4.92,1.75354579571341e-14,6.48704803122982e-13,1,0.3
"ENSMUSG00000027646","Src",1.585,5.17,1.75806950256126e-14,6.49056391148836e-13,1,0.169
"ENSMUSG00000035493","Tgfbi",2.031,8.691,1.97986433011034e-14,7.29457519110024e-13,1,0.216
"ENSMUSG00000024140","Epas1",-2.371,8.972,2.05166303412692e-14,7.5438071562513e-13,1,0.25
